Volume Number, X Angle, Y Angle, Z Angle, X Translation, Y Translation, Z Translation
2, 0.8262082729788276, 0.07994020223135752, -1.0166557483417487, 0.0, 0.0, 0.0
3, 1.4863999955498963, 0.7083472576474816, -2.3691786933261523, 0.0, 0.0, 0.0
4, 2.2056758520938673, 0.6414664818760737, -1.2614455927442234, 0.0, 0.0, 0.0
5, 2.5221498243383302, 0.734575652014741, -2.264738645774451, 0.0, 0.0, 0.0
6, 2.118765409924533, 1.6117176937989124, -3.4743464678671625, 0.0, 0.0, 0.0
7, 2.244495301367798, 1.2136805840008769, -4.108876719367549, 0.0, 0.0, 0.0
8, 3.516686372851049, 0.9367174888247691, -3.840007141911312, 0.0, 0.0, 0.0
9, 4.024078694063954, 0.6285661534408458, -4.81773578699867, 0.0, 0.0, 0.0
10, 4.546675258543323, 2.0434069696803965, -4.453418342791218, 0.0, 0.0, 0.0
11, 7.7194329268573245, 3.421270567965888, -3.567159346845676, 0.0, 0.0, 0.0
12, 7.5219779897066115, 3.2874754373060786, -3.539624709130979, 0.0, 0.0, 0.0
13, 7.249973094656008, 3.075618573839883, -3.1900197766969467, 0.0, 0.0, 0.0
14, 7.862289880606555, 3.1286312924968156, -2.4085458689840005, 0.0, 0.0, 0.0
15, 8.29049356972651, 0.7411848859195, -3.59399323548059, 0.0, 0.0, 0.0
16, 8.292089373561346, 1.2754738915525823, -3.3544862279276795, 0.0, 0.0, 0.0
17, 6.711341758070672, 1.0704183853160087, -4.150188334715283, 0.0, 0.0, 0.0
18, 7.686908005936373, 0.15331278244623403, -2.42550058548858, 0.0, 0.0, 0.0
19, 6.683013632139711, 1.3671300060407612, -1.5322517870245806, 0.0, 0.0, 0.0
20, 7.116701888751089, 0.37184506795750627, -0.6239896297324037, 0.0, 0.0, 0.0
21, 9.431172943706832, -0.2647991479041131, -1.6523532301432757, 0.0, 0.0, 0.0
22, 11.101706191515255, 0.6671563954731247, -1.6713966384039298, 0.0, 0.0, 0.0
23, 10.13279687565538, -0.005032948240155433, -0.9618114772674173, 0.0, 0.0, 0.0
24, 10.902144376655858, -0.29308564764428646, -0.6143655038320335, 0.0, 0.0, 0.0
25, 12.146097094647102, 0.7107626958452624, -0.5020092151426991, 0.0, 0.0, 0.0
26, 12.186752421710615, 1.6612901347853501, 0.15420946619537101, 0.0, 0.0, 0.0
27, 13.213818873486929, 0.06961302844179396, -0.9313473674788708, 0.0, 0.0, 0.0
28, 14.927834251312326, 1.404415058060049, -0.34972139169268024, 0.0, 0.0, 0.0
29, 14.63130214811888, 0.15285523527527034, -2.270409013224258, 0.0, 0.0, 0.0
30, 14.947466608486035, -0.22941834475354145, -3.461926765765547, 0.0, 0.0, 0.0
31, 15.228361604986283, -0.7183048835878656, -1.9410438178072438, 0.0, 0.0, 0.0
32, 15.201898396547177, -1.2548751306662878, -0.9080674668084181, 0.0, 0.0, 0.0
33, 15.801252635512043, -1.7768469056366012, -0.9652999199089881, 0.0, 0.0, 0.0
34, 14.198903217719227, -0.8361691377461363, -0.31206767978825645, 0.0, 0.0, 0.0
35, 15.21519395110806, -1.5633910670933502, -0.3561417608036029, 0.0, 0.0, 0.0
36, 16.07553620299135, -0.8590751463921, -1.4713322567947502, 0.0, 0.0, 0.0
37, 16.865234638964, -1.9809717995701586, -1.6123743610296577, 0.0, 0.0, 0.0
38, 17.645994286242235, -3.162471802799237, -2.6253193778439208, 0.0, 0.0, 0.0
39, 18.91239526185376, -2.7748839126096505, -3.964943587869228, 0.0, 0.0, 0.0
40, 18.542044379039773, -2.909574554810988, -4.714737181577949, 0.0, 0.0, 0.0
41, 19.157796220823055, -3.433073211904177, -4.974743543237845, 0.0, 0.0, 0.0
42, 19.693445054213868, -3.9404974373912482, -7.720380549829407, 0.0, 0.0, 0.0
43, 19.648520038994814, -3.6409464736579262, -6.417965160325265, 0.0, 0.0, 0.0
44, 20.438962197326898, -4.100770692931054, -6.466488040532674, 0.0, 0.0, 0.0
45, 20.634244414370592, -5.8156739893096905, -6.251803287012577, 0.0, 0.0, 0.0
46, 22.011364363107777, -6.045878728029696, -7.460549578280113, 0.0, 0.0, 0.0
47, 20.776823608688755, -6.035776280918159, -6.180371034679657, 0.0, 0.0, 0.0
48, 22.839571113669816, -5.285550733725712, -6.512985940247545, 0.0, 0.0, 0.0
49, 24.02597217167455, -4.787355357489955, -7.14193239136274, 0.0, 0.0, 0.0
50, 23.247156833932152, -5.092654922791777, -7.606569773666257, 0.0, 0.0, 0.0
51, 23.503645827971322, -4.87921583254727, -6.924134028863112, 0.0, 0.0, 0.0
52, 23.47093568707688, -4.531041627806571, -5.908331575908371, 0.0, 0.0, 0.0
53, 23.617391438472882, -3.465004589285531, -6.5639440540362965, 0.0, 0.0, 0.0
54, 23.66055465961334, -2.2272025525735324, -8.312939377804986, 0.0, 0.0, 0.0
55, 22.8426277430841, -1.4766196366891498, -8.751927993470646, 0.0, 0.0, 0.0
56, 22.64387195730758, -2.2666818565695923, -9.503816939716325, 0.0, 0.0, 0.0
57, 22.585900253928028, -2.2253042829563157, -9.99295186108759, 0.0, 0.0, 0.0
58, 23.92797037515968, -1.6931336278378462, -9.975611348275878, 0.0, 0.0, 0.0
59, 24.09915656327167, -1.9163617402152044, -8.068350226872619, 0.0, 0.0, 0.0
60, 24.14610335429777, -1.5723451607567596, -7.680020282394116, 0.0, 0.0, 0.0
61, 24.074964826672396, -2.8319352536080045, -6.316592857548381, 0.0, 0.0, 0.0
62, 22.745790580766837, -2.4409697543681808, -7.145309814000058, 0.0, 0.0, 0.0
63, 23.116777089406064, -3.5704669564381346, -6.197613881780396, 0.0, 0.0, 0.0
64, 22.220671809584864, -3.2494944657536333, -8.199412194771245, 0.0, 0.0, 0.0
65, 23.385751195130748, -3.6831104543500928, -7.857407829211395, 0.0, 0.0, 0.0
66, 25.34514690939497, -2.800753053914079, -8.669349624886308, 0.0, 0.0, 0.0
67, 25.62696095652247, -2.5899860808679622, -8.514255565472917, 0.0, 0.0, 0.0
68, 23.877585539116524, -1.521764745888402, -7.872624562814643, 0.0, 0.0, 0.0
69, 23.04376225324962, -2.219208479386109, -7.398655959244945, 0.0, 0.0, 0.0
70, 23.17978580499958, 0.1084135738728671, -7.107006096581956, 0.0, 0.0, 0.0
71, 23.711086166416198, 1.122614391641717, -5.869325051754565, 0.0, 0.0, 0.0
72, 23.324511606223858, 1.3218765410212465, -6.186269061674531, 0.0, 0.0, 0.0
73, 21.92205380169128, 1.1113548787734266, -5.1196417979892335, 0.0, 0.0, 0.0
74, 22.93293788971499, 2.6402748982097197, -5.529378016474537, 0.0, 0.0, 0.0
75, 23.98795021988641, 1.7541916069641887, -6.957408616013111, 0.0, 0.0, 0.0
76, 23.778528612153043, 2.518149869146284, -5.657460478392259, 0.0, 0.0, 0.0
77, 24.041505278873867, 3.19140963545588, -6.52776150437761, 0.0, 0.0, 0.0
78, 23.460920824635977, 3.7510208530228857, -6.774011457948999, 0.0, 0.0, 0.0
79, 22.39587396361369, 3.090708638645623, -9.611845919895348, 0.0, 0.0, 0.0
80, 22.233846794485512, 3.760601984190758, -10.036532826248449, 0.0, 0.0, 0.0
81, 21.982261848463256, 5.767078194942645, -9.25097191423233, 0.0, 0.0, 0.0
82, 21.6887267349256, 5.057647576540944, -10.761448583176085, 0.0, 0.0, 0.0
83, 21.630543323778884, 6.0268351537158384, -10.162204425438027, 0.0, 0.0, 0.0
84, 20.96032709123326, 7.10670439923985, -8.723156070938336, 0.0, 0.0, 0.0
85, 22.07735403569211, 6.931267569455693, -7.8876489210968295, 0.0, 0.0, 0.0
86, 22.463474190568792, 7.005146620462186, -5.71832523934426, 0.0, 0.0, 0.0
87, 23.923933869787184, 6.106169239650693, -5.900309703127024, 0.0, 0.0, 0.0
88, 25.335396896823006, 6.194825629372522, -6.007209432124003, 0.0, 0.0, 0.0
89, 24.925844965505966, 6.086374637415801, -5.617316205483014, 0.0, 0.0, 0.0
90, 24.244301262040256, 6.087342871642251, -4.8661851147727795, 0.0, 0.0, 0.0
91, 24.130745771557603, 5.812722666227872, -4.209383721405247, 0.0, 0.0, 0.0
92, 24.294968712618754, 4.460523087196427, -5.298707702078989, 0.0, 0.0, 0.0
93, 24.398273138278284, 4.5684269300394575, -5.1449031609175755, 0.0, 0.0, 0.0
94, 24.19317664025025, 2.6542393952417633, -4.0502178420728, 0.0, 0.0, 0.0
95, 24.69079389179502, 3.5311155218247454, -5.255377906451187, 0.0, 0.0, 0.0
96, 25.29484650111544, 5.055164985024665, -4.835495312090847, 0.0, 0.0, 0.0
97, 22.420726967040725, 4.775386400354179, -4.421543355262344, 0.0, 0.0, 0.0
98, 22.149983068447817, 5.670848475015182, -5.023985191286257, 0.0, 0.0, 0.0
99, 21.552342593598286, 7.144660233003668, -5.265257659333792, 0.0, 0.0, 0.0
100, 20.74758321180024, 8.231464856998908, -5.8123100528287095, 0.0, 0.0, 0.0
101, 21.307030604062113, 10.423729364929319, -5.520506725871831, 0.0, 0.0, 0.0
102, 23.17982822475525, 10.098735604498112, -4.300452943874027, 0.0, 0.0, 0.0
103, 24.167900616251572, 10.421223458618748, -4.778205408449649, 0.0, 0.0, 0.0
104, 25.875049061156098, 11.963078385940756, -4.133464676034155, 0.0, 0.0, 0.0
105, 26.111543320976956, 12.754863878918004, -2.6634045191827975, 0.0, 0.0, 0.0
106, 24.86566942775309, 12.699182903073767, -1.329058149328458, 0.0, 0.0, 0.0
107, 24.90028564292151, 13.760365320558538, -3.3956151456241708, 0.0, 0.0, 0.0
108, 25.869877410209693, 14.546440002949632, -4.314685487448801, 0.0, 0.0, 0.0
109, 26.03252178402251, 15.801146262805258, -4.588667595897364, 0.0, 0.0, 0.0
110, 24.918554668341045, 15.20591675847743, -2.935124124330797, 0.0, 0.0, 0.0
111, 25.960542484154214, 14.65645037424547, -1.2495364517874696, 0.0, 0.0, 0.0
112, 25.668497733426115, 16.313745669261866, -1.4288517609172922, 0.0, 0.0, 0.0
113, 24.822684516455247, 18.665285285082025, -1.3807656081614388, 0.0, 0.0, 0.0
114, 25.15901355142419, 18.552845158367003, -1.005885860402634, 0.0, 0.0, 0.0
115, 24.875524996661788, 19.0109243795859, -0.9723731708298622, 0.0, 0.0, 0.0
116, 22.16381368545919, 19.176365471171692, 1.1577594355206442, 0.0, 0.0, 0.0
117, 22.61002419388287, 19.936261909472332, 0.6734163886137512, 0.0, 0.0, 0.0
118, 23.326671086939413, 18.925785922077562, 0.24817678537548482, 0.0, 0.0, 0.0
119, 24.499581182438753, 18.648461734344636, 0.5955065593565294, 0.0, 0.0, 0.0
120, 25.35579301517521, 18.730170321616335, 1.586242855953936, 0.0, 0.0, 0.0
121, 25.909108954079844, 19.242984974789593, 2.0344645904386933, 0.0, 0.0, 0.0
122, 26.606027542419465, 20.293253478004036, 2.3305211668952617, 0.0, 0.0, 0.0
123, 26.72100725354165, 20.56917662705085, 1.7186848495239166, 0.0, 0.0, 0.0
124, 26.3677266982501, 22.48210894166044, 2.385198356483731, 0.0, 0.0, 0.0
125, 25.483221536564606, 20.961868294098245, 0.37570097515680123, 0.0, 0.0, 0.0
126, 25.463220568691973, 21.475542369387195, 2.178407041722081, 0.0, 0.0, 0.0
127, 25.945938014877246, 22.16440991419803, 1.5592696273405033, 0.0, 0.0, 0.0
128, 26.058078489742396, 22.39221373679253, 2.03261967163947, 0.0, 0.0, 0.0
129, 25.404063579681132, 23.18626527552262, 1.3263580768844885, 0.0, 0.0, 0.0
130, 22.464591517855986, 21.91909244626348, 2.6985806099298797, 0.0, 0.0, 0.0
131, 22.848157640256918, 22.273645917615266, 3.7282038002416207, 0.0, 0.0, 0.0
132, 23.055117133687368, 23.97086461795511, 1.7162358378697866, 0.0, 0.0, 0.0
133, 21.586032294796535, 24.024885632230706, 3.7760455094972962, 0.0, 0.0, 0.0
134, 21.62850068944508, 23.45835839154186, 2.18530783178023, 0.0, 0.0, 0.0
135, 21.35115852575127, 23.028257096153563, 2.782815451608446, 0.0, 0.0, 0.0
136, 22.894475106519394, 21.30326331993036, 2.812184070892573, 0.0, 0.0, 0.0
137, 21.715540547728637, 19.814658683501012, 1.5308799510393245, 0.0, 0.0, 0.0
138, 21.951547492364135, 19.437827885010034, 2.070235776972417, 0.0, 0.0, 0.0
139, 23.216927053742204, 19.027679971496244, 1.9919016031518708, 0.0, 0.0, 0.0
140, 22.82122034570158, 19.29061150771558, 2.3738502870105753, 0.0, 0.0, 0.0
141, 21.107749685228253, 19.381813011715963, 0.33195186268298693, 0.0, 0.0, 0.0
142, 20.469507318322794, 18.35900632681318, 0.3895134912930499, 0.0, 0.0, 0.0
143, 21.008670958678643, 18.737008093876394, 2.064064703152513, 0.0, 0.0, 0.0
144, 22.72861600564027, 16.54680615312269, 1.0545822891324537, 0.0, 0.0, 0.0
145, 22.93979730207817, 16.57881699254625, 1.6309704471777122, 0.0, 0.0, 0.0
146, 22.814543238823376, 16.92505379866422, 0.19300994449286657, 0.0, 0.0, 0.0
147, 22.314132139068825, 18.06887226100721, 0.39034063450784307, 0.0, 0.0, 0.0
148, 21.26939659233156, 19.08418014104883, 0.08820526384253408, 0.0, 0.0, 0.0
149, 22.25698683945965, 18.19834025397292, -0.40901667194537633, 0.0, 0.0, 0.0
Volume Number, X Angle, Y Angle, Z Angle, X Translation, Y Translation, Z Translation
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, -0.0063856864688080625, 0.4873714500559985, 0.0482928135999956, 0.0, 0.0, 0.0
2, -2.652051160924133, -1.1689068844224282, -0.17569965285709088, 0.0, 0.0, 0.0
3, -2.2795078334662966, -2.3895372138709283, 1.6978731390316009, 0.0, 0.0, 0.0
4, -2.2924244491889967, -1.4792258664199807, 1.9249925865333803, 0.0, 0.0, 0.0
5, -2.6339309580212014, -1.8286674553412041, 1.0314830967594721, 0.0, 0.0, 0.0
6, -3.708509154026138, 1.0434781825991446, -1.3373490784882174, 0.0, 0.0, 0.0
7, -4.189609507181302, -0.3122463463777505, -1.9720950797734558, 0.0, 0.0, 0.0
8, -4.706849628355228, -1.8878278039923535, -0.37637742637262095, 0.0, 0.0, 0.0
9, -4.958482068178367, -2.0310847627654964, -2.9128722336473456, 0.0, 0.0, 0.0
10, -5.0029578234092105, -3.443592416379443, -4.533948459834344, 0.0, 0.0, 0.0
11, -5.395566273961707, -5.042754450444083, -3.663542363077293, 0.0, 0.0, 0.0
12, -6.597400869324106, -4.908936049144193, -5.452745580999043, 0.0, 0.0, 0.0
13, -4.782279079972629, -5.840363481132675, -5.3609237009730935, 0.0, 0.0, 0.0
14, -5.79328749430518, -5.348997869402879, -5.601291108883251, 0.0, 0.0, 0.0
15, -4.6627257940909566, -5.468175510768161, -3.2801147840580303, 0.0, 0.0, 0.0
16, -5.286023104404833, -4.541431354214569, -3.4121310094205883, 0.0, 0.0, 0.0
17, -5.979600487275179, -4.823999597713243, -4.425573114965118, 0.0, 0.0, 0.0
18, -6.508434569333649, -4.293111436495915, -4.922224582959181, 0.0, 0.0, 0.0
19, -7.252710534831612, -4.599992033973273, -5.032773132401721, 0.0, 0.0, 0.0
20, -6.688893217079318, -3.8145774325490285, -3.733924655116038, 0.0, 0.0, 0.0
21, -5.613792583674098, -3.867288370099339, -2.933802998243355, 0.0, 0.0, 0.0
22, -6.723306755155971, -4.910135453511876, -1.6187151791882282, 0.0, 0.0, 0.0
23, -4.624985209852884, -3.382675113130742, -2.187093662584686, 0.0, 0.0, 0.0
24, -4.852312628620567, -5.249298529924557, -3.007922241306579, 0.0, 0.0, 0.0
25, -6.180851590438621, -6.723811638576466, -2.0702244618860712, 0.0, 0.0, 0.0
26, -7.277272453720242, -8.280250638297101, -1.6105761014028241, 0.0, 0.0, 0.0
27, -8.384223059138629, -5.92585955092906, -1.6094594314642081, 0.0, 0.0, 0.0
28, -7.992910312360512, -5.258291203875357, -2.1870287952109626, 0.0, 0.0, 0.0
29, -9.503028502169588, -5.509190393948122, -3.01859861563878, 0.0, 0.0, 0.0
30, -9.583815857860113, -5.143863065950873, 0.005444543450364048, 0.0, 0.0, 0.0
31, -10.627816467133583, -6.35312775542274, 0.021017062333108273, 0.0, 0.0, 0.0
32, -10.262242341039375, -7.112799729736757, 0.5604521326065844, 0.0, 0.0, 0.0
33, -10.104987416972273, -5.619018390080839, 0.8804270920906416, 0.0, 0.0, 0.0
34, -10.84779797624868, -6.880159025727486, 0.40295212632199984, 0.0, 0.0, 0.0
35, -12.276363997454498, -7.814475634450695, 0.44456808599510567, 0.0, 0.0, 0.0
36, -12.200729301762355, -8.038772532140754, -0.3811005550966602, 0.0, 0.0, 0.0
37, -12.163486396230658, -6.924069640434727, -1.6238563843067277, 0.0, 0.0, 0.0
38, -10.755164443618035, -7.108574063998004, -2.775092319182434, 0.0, 0.0, 0.0
39, -11.853407359167385, -7.5025381230088355, -2.681044690065105, 0.0, 0.0, 0.0
40, -10.453104055720862, -7.218144862878591, -0.8713646791532268, 0.0, 0.0, 0.0
41, -8.605761484542436, -5.693729348498553, 0.1952829491987811, 0.0, 0.0, 0.0
42, -9.389932600704507, -4.068685372001032, -0.2462922025131793, 0.0, 0.0, 0.0
43, -11.016032093989985, -3.547367644838031, 0.6183261986140968, 0.0, 0.0, 0.0
44, -9.202455498786106, -2.901478000783258, -0.6101199435941779, 0.0, 0.0, 0.0
45, -10.366778019117747, -2.5057882344432882, -2.1762748781263888, 0.0, 0.0, 0.0
46, -12.116897195472356, -1.9490208621510203, 0.05607746905588895, 0.0, 0.0, 0.0
47, -13.811562156884863, -1.8464991385681966, -0.24983259164989025, 0.0, 0.0, 0.0
48, -12.721617412212977, -2.686087220833313, -1.2689471105579888, 0.0, 0.0, 0.0
49, -12.91234247018974, -2.2375191421773724, -0.20040283099992506, 0.0, 0.0, 0.0
50, -12.763803098661088, -0.3895276103611953, -0.48706694260484645, 0.0, 0.0, 0.0
51, -11.72609946257977, -1.92223254737498, -3.0483764107951727, 0.0, 0.0, 0.0
52, -9.308293189807205, -1.9052308916440914, -1.8983070865512865, 0.0, 0.0, 0.0
53, -8.874621512503813, -1.896402345103534, -3.131971407598187, 0.0, 0.0, 0.0
54, -9.61446780998171, -1.4653511981907086, -1.550333059538236, 0.0, 0.0, 0.0
55, -7.909100997700746, -2.2014088358616775, -0.5700286023202564, 0.0, 0.0, 0.0
56, -8.061357901589691, -2.584740325602827, -0.779497441845905, 0.0, 0.0, 0.0
57, -8.707873877511236, -1.7276108295854078, -0.19372928161136393, 0.0, 0.0, 0.0
58, -8.598341180740343, -1.1030215044088578, 2.0652882644727084, 0.0, 0.0, 0.0
59, -8.353573641668401, -0.7953654377121554, 3.640594646179636, 0.0, 0.0, 0.0
60, -8.18487744958946, -0.722665430504647, 3.686894268929305, 0.0, 0.0, 0.0
61, -6.74263747043537, -2.2429783041464217, 3.2909461294602496, 0.0, 0.0, 0.0
62, -6.1691738063238235, -2.98816637801059, 3.536278143609651, 0.0, 0.0, 0.0
63, -4.426593161987727, -3.2281659505568068, 2.8710099885268194, 0.0, 0.0, 0.0
64, -4.72811984990019, -2.547938280036357, 4.364151612933815, 0.0, 0.0, 0.0
65, -5.633596231967928, -1.20159203260923, 4.034452149760249, 0.0, 0.0, 0.0
66, -6.736755490144307, -0.10474603710164954, 2.8261703054650735, 0.0, 0.0, 0.0
67, -7.141981980268811, 0.08838647519129658, 2.5892729435233246, 0.0, 0.0, 0.0
68, -6.241046581644255, -0.12158167959883123, 3.779890359945605, 0.0, 0.0, 0.0
69, -7.076158260258075, 0.4891842659541994, 3.3641994322585074, 0.0, 0.0, 0.0
70, -8.640620764902499, 0.12029881731776931, 3.356498665956232, 0.0, 0.0, 0.0
71, -9.183120721412125, -0.020451556012326122, 4.405590241093865, 0.0, 0.0, 0.0
72, -9.634516108518186, 0.2988445451709201, 6.070713369197353, 0.0, 0.0, 0.0
73, -8.917548357633441, 0.6395025763990987, 5.1109378567940995, 0.0, 0.0, 0.0
74, -8.57738886267722, 1.9548922637952841, 2.529217966072594, 0.0, 0.0, 0.0
75, -10.881623862144876, 1.975018620352011, 1.945419432216698, 0.0, 0.0, 0.0
76, -12.00648319226317, 2.59705102484345, 3.5896884025531577, 0.0, 0.0, 0.0
77, -12.564915767979407, 4.197660709027973, 4.373921811654615, 0.0, 0.0, 0.0
78, -12.672550236595601, 3.8997411859222213, 4.122334447910183, 0.0, 0.0, 0.0
79, -12.967176255531053, 3.574502511659274, 4.150554469090389, 0.0, 0.0, 0.0
80, -11.529161051958866, 2.3569258288664985, 4.9118851879608085, 0.0, 0.0, 0.0
81, -12.07542732906679, 1.665553455467896, 4.185076499619897, 0.0, 0.0, 0.0
82, -11.257681835583861, 0.8789004156595528, 4.303549610639008, 0.0, 0.0, 0.0
83, -9.40368473161985, 1.3452073535309488, 3.6588266547510395, 0.0, 0.0, 0.0
84, -8.64251997950143, 1.1742716448481096, 2.1327951556690836, 0.0, 0.0, 0.0
85, -10.659699431137431, 1.8672830537205605, 1.4058268562429932, 0.0, 0.0, 0.0
86, -9.97459762940643, 1.4214771459406375, 1.300904695223235, 0.0, 0.0, 0.0
87, -10.29595003918438, 0.4319673022949583, 0.37514894255118325, 0.0, 0.0, 0.0
88, -9.07390711818309, 1.5467087056452313, -0.22907409434632475, 0.0, 0.0, 0.0
89, -10.262039431747521, 2.6691239894205236, 1.3231002264372655, 0.0, 0.0, 0.0
90, -11.548108129215066, 2.747629562800361, 1.4230396809200483, 0.0, 0.0, 0.0
91, -11.721402014943887, 2.299748395839318, 1.8494534764873476, 0.0, 0.0, 0.0
92, -11.582933828384709, 2.1176465406082077, 2.270154130952132, 0.0, 0.0, 0.0
93, -11.507600409242329, 3.1578188960131204, 5.03990359094009, 0.0, 0.0, 0.0
94, -10.400088031279699, 3.398089166650337, 4.551691793396245, 0.0, 0.0, 0.0
95, -8.872312772912956, 2.6967878679658797, 3.7866803339946093, 0.0, 0.0, 0.0
96, -8.691694680428226, 2.033536822841133, 2.047357071471781, 0.0, 0.0, 0.0
97, -8.622072295065262, 1.7760757839339516, 1.59274434419255, 0.0, 0.0, 0.0
98, -7.95873245066598, 1.1197299336870763, 2.4190499404190864, 0.0, 0.0, 0.0
99, -8.190197796873617, 2.741553080615631, 2.415681021615208, 0.0, 0.0, 0.0
100, -7.799069282988122, 3.8036973135008108, 2.495687862187836, 0.0, 0.0, 0.0
101, -8.767743792221426, 3.338609289668911, 1.53066544409945, 0.0, 0.0, 0.0
102, -8.862759079054346, 2.402440635344559, 2.2431175604671907, 0.0, 0.0, 0.0
103, -8.777589969282571, 3.984783192746569, 1.5797699606284008, 0.0, 0.0, 0.0
104, -8.14267042103324, 3.902421586142404, 0.8810067625908248, 0.0, 0.0, 0.0
105, -8.273861852933516, 5.055881096928573, 1.8584053090654407, 0.0, 0.0, 0.0
106, -9.118464777847132, 6.447813655194658, 3.347101070118971, 0.0, 0.0, 0.0
107, -7.398810515296335, 5.819370949530968, 5.336730820992973, 0.0, 0.0, 0.0
108, -7.107595451866982, 6.229583123946157, 4.257146022070142, 0.0, 0.0, 0.0
109, -6.981488219794674, 5.411927133609104, 3.2892319041049145, 0.0, 0.0, 0.0
110, -6.796895099492534, 4.804516343655849, 3.6946830773120922, 0.0, 0.0, 0.0
111, -6.433078263105496, 4.458620883502096, 4.226144841330291, 0.0, 0.0, 0.0
112, -5.609914175842116, 3.530962063292745, 4.248672709870387, 0.0, 0.0, 0.0
113, -5.2148610619096845, 1.468371213725916, 3.70033447504505, 0.0, 0.0, 0.0
114, -4.472419280855344, 0.7298938473190151, 3.785247824224542, 0.0, 0.0, 0.0
115, -4.485624717015859, 0.4803090010268789, 2.94200834610254, 0.0, 0.0, 0.0
116, -5.091008245713986, 0.549472619511753, 2.8364140424846584, 0.0, 0.0, 0.0
117, -4.940434525906492, 0.5137358664709522, 3.6761611630519098, 0.0, 0.0, 0.0
118, -4.6624206455472965, -0.5952869787878345, 4.617337050142004, 0.0, 0.0, 0.0
119, -2.7647391857952224, -0.862806263916437, 4.198940456676621, 0.0, 0.0, 0.0
120, -1.4621789100074973, 0.5546621744525794, 4.538560530648647, 0.0, 0.0, 0.0
121, -1.0208888956363993, 0.4531987965661799, 4.355932019886252, 0.0, 0.0, 0.0
122, -1.040758998500623, -0.5540265300972249, 6.223186028576761, 0.0, 0.0, 0.0
123, -0.3728632136226978, -0.3435889189112892, 7.139797389679104, 0.0, 0.0, 0.0
124, -1.3269300931772756, -1.5289660153717737, 6.726629267661231, 0.0, 0.0, 0.0
125, -2.2872842463762977, -0.7098326635681312, 7.347963156285519, 0.0, 0.0, 0.0
126, -2.8986489485054756, -2.9181438245327422, 7.063373997152531, 0.0, 0.0, 0.0
127, -2.6662087846993217, -3.7425433631506886, 7.268262302152242, 0.0, 0.0, 0.0
128, -2.4960305917262775, -4.198589453223805, 7.460001833059311, 0.0, 0.0, 0.0
129, -3.975374157336695, -3.9112539272088314, 7.590368743197234, 0.0, 0.0, 0.0
130, -1.7894716073089372, -5.124874631622822, 7.6877469111960615, 0.0, 0.0, 0.0
131, -1.4889278204891947, -6.0938786332495285, 8.989607514519133, 0.0, 0.0, 0.0
132, -1.0063767829589918, -5.3715460187801405, 8.854185739105201, 0.0, 0.0, 0.0
133, 0.318404347678809, -6.03980242009625, 10.17277687189977, 0.0, 0.0, 0.0
134, 0.38727243561082664, -5.8079718667205675, 11.545958166108644, 0.0, 0.0, 0.0
135, 1.4226403978680242, -5.961342646139651, 13.092777941714683, 0.0, 0.0, 0.0
136, 0.9119379115486889, -5.770198268843863, 13.401443254969413, 0.0, 0.0, 0.0
137, 1.200337775620299, -3.654237909244971, 14.33815649884323, 0.0, 0.0, 0.0
138, 0.07389165341338333, -2.513210383397614, 14.396241245266188, 0.0, 0.0, 0.0
139, 0.2528202196514411, -3.3120168403172277, 13.089526727093443, 0.0, 0.0, 0.0
140, -0.9540917601153753, -2.305081065224262, 13.813740050408704, 0.0, 0.0, 0.0
141, 0.5386851197909883, -2.222877384696051, 15.20613245630837, 0.0, 0.0, 0.0
142, -0.6679975158860478, -2.0204406652611917, 14.291886391867486, 0.0, 0.0, 0.0
143, 0.2842937292443469, -2.2192661475062696, 15.37039868717254, 0.0, 0.0, 0.0
144, -1.100226996534659, -2.833626612972597, 15.0878727115235, 0.0, 0.0, 0.0
145, 1.184987326000253, -6.3728161686024976, 16.362019356196203, 0.0, 0.0, 0.0
146, 0.24125620729109232, -4.056872021430804, 17.615710141561816, 0.0, 0.0, 0.0
147, 1.0754483858881425, -4.060804922533001, 18.096102081116502, 0.0, 0.0, 0.0
148, 0.884907650543698, -2.7164187668653437, 17.73683971572426, 0.0, 0.0, 0.0
149, 1.6466069831504768, -2.757037251719159, 18.41351529968736, 0.0, 0.0, 0.0
Volume Number, X Angle, Y Angle, Z Angle, X Translation, Y Translation, Z Translation
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1, -2.271171189374358, -0.8164509913735296, 0.4353136516109623, 0.0, 0.0, 0.0
2, -0.8026224441330987, 0.27154389586627947, 1.9438954026674038, 0.0, 0.0, 0.0
3, -0.6487552888755775, 1.4896799775696807, 3.999989132361314, 0.0, 0.0, 0.0
4, -2.5117411645957115, 2.0327112350676764, 5.2844846320801135, 0.0, 0.0, 0.0
5, -1.9525537204037908, 1.7834680978667623, 4.963680828333136, 0.0, 0.0, 0.0
6, -3.439832686162532, 0.17075897079481317, 5.133078127536878, 0.0, 0.0, 0.0
7, -4.838581944287331, -1.7029267307974454, 4.974873609026435, 0.0, 0.0, 0.0
8, -4.763054359397444, -1.7118356437221678, 6.077857530233207, 0.0, 0.0, 0.0
9, -4.069408535706883, -2.435863320555044, 4.659193824572467, 0.0, 0.0, 0.0
